enterprise_id,week_start,week_of_year,inflow_total,inflow_upi,inflow_cash,txn_count,counterparty_count,top_cp_share,outflow_inventory,outflow_fixed,outflow_emi,outflow_total,net_cash_flow,closing_balance,mandi_price_index,rainfall_mm,festival_intensity
ENT0002,2025-11-03,45,133164.44,54131.17,79033.27,537,2,0.8749,74246.0,5591.21,0.0,79837.21,53327.23,236570.07,114.31,10.5,1.198
ENT0002,2025-11-10,46,97118.0,40169.39,56948.61,395,3,0.8865,53893.16,6509.53,0.0,60402.68,36715.32,248816.12,112.17,6.8,1.057
ENT0002,2025-11-17,47,67574.28,32796.5,34777.78,275,1,0.934,37614.62,5835.8,0.0,43450.42,24123.86,245430.18,113.56,0.0,0.808
ENT0002,2025-11-24,48,90819.86,40410.41,50409.45,370,1,0.904,50628.09,6385.51,0.0,57013.6,33806.26,249702.02,114.23,0.0,0.522
ENT0002,2025-12-01,49,81781.42,36280.33,45501.09,332,3,0.9446,45433.15,5880.6,0.0,51313.76,30467.67,250871.79,112.67,1.8,0.282
ENT0002,2025-12-08,50,96367.95,41744.48,54623.47,389,4,0.9049,53444.53,5879.39,0.0,59323.92,37044.02,258333.83,111.9,0.0,0.134
ENT0002,2025-12-15,51,90353.29,46720.16,43633.13,368,1,0.9061,50123.37,6445.52,0.0,56568.89,33784.4,264003.91,112.03,3.3,0.082
ENT0002,2025-12-22,52,42589.47,20677.71,21911.76,175,1,0.9196,23613.91,6375.25,0.0,29989.16,12600.31,248395.76,111.79,4.6,0.119
ENT0002,2025-12-29,1,90607.87,38724.76,51883.11,366,1,0.8534,50150.57,6129.8,0.0,56280.37,34327.5,244708.08,111.02,1.0,0.205
ENT0002,2026-01-05,2,65418.35,29011.09,36407.26,268,2,0.9109,36160.07,6301.49,0.0,42461.56,22956.79,232814.57,110.42,4.6,0.251
ENT0002,2026-01-12,3,58679.67,26283.18,32396.48,227,1,0.9058,32372.78,5979.28,0.0,38352.06,20327.6,224715.31,109.58,1.4,0.201
ENT0002,2026-01-19,4,73735.75,34019.56,39716.19,295,1,0.9365,40644.75,6063.64,0.0,46708.39,27027.37,221224.01,109.21,3.2,0.103
ENT0002,2026-01-26,5,81886.27,35916.69,45969.59,328,1,0.9261,45273.35,5868.78,0.0,51142.14,30744.14,221280.49,110.53,0.0,0.035
ENT0002,2026-02-02,6,51538.62,24505.39,27033.23,212,1,0.8841,28233.88,6346.68,0.0,34580.56,16958.06,208120.28,106.54,0.0,0.016
ENT0002,2026-02-09,7,83316.92,42369.38,40947.54,342,1,0.9317,45539.17,5859.46,0.0,51398.63,31918.29,207521.46,105.57,1.3,0.042
ENT0002,2026-02-16,8,84151.36,36035.25,48116.11,333,4,0.9016,45946.11,6533.78,0.0,52479.9,31671.46,213344.25,105.12,5.1,0.124
ENT0002,2026-02-23,9,72729.83,31742.37,40987.46,298,1,0.8887,39681.3,5971.13,0.0,45652.44,27077.39,210974.7,104.82,0.0,0.242
ENT0002,2026-03-02,10,59328.69,27199.25,32129.44,234,1,0.9108,32281.94,6072.4,0.0,38354.34,20974.36,205936.66,103.69,3.7,0.307
ENT0002,2026-03-09,11,55771.86,25794.45,29977.41,220,2,0.9028,30140.1,6300.73,0.0,36440.82,19331.04,202330.46,100.89,0.0,0.26
ENT0002,2026-03-16,12,81830.45,44042.41,37788.04,328,1,0.9376,44200.23,6073.42,0.0,50273.65,31556.8,207286.52,100.69,0.6,0.171
ENT0002,2026-03-23,13,46867.89,23948.14,22919.76,187,3,0.9136,25411.43,5976.49,0.0,31387.91,15479.98,196706.36,102.23,6.9,0.138
ENT0002,2026-03-30,14,79069.28,40476.17,38593.1,312,1,0.9109,42619.48,6057.08,0.0,48676.55,30392.72,202596.11,99.85,0.0,0.179
ENT0002,2026-04-06,15,60853.29,29106.46,31746.84,247,1,0.9248,32848.63,6343.43,0.0,39192.06,21661.24,197915.13,100.43,0.0,0.255
ENT0002,2026-04-13,16,61219.39,29403.99,31815.4,249,1,0.9287,32981.71,5868.42,0.0,38850.13,22369.26,192319.87,99.65,0.0,0.323
ENT0002,2026-04-20,17,42985.08,19257.39,23727.69,177,1,0.9225,23135.62,6028.01,0.0,29163.63,13821.45,181249.23,99.27,0.0,0.35
ENT0002,2026-04-27,18,58092.95,30072.59,28020.36,232,1,0.9352,31150.27,6069.3,0.0,37219.56,20873.38,179084.26,97.79,6.8,0.323
ENT0002,2026-05-04,19,66075.89,33804.5,32271.39,266,1,0.919,35382.26,6334.16,0.0,41716.43,24359.47,181150.17,97.26,18.8,0.254
ENT0002,2026-05-11,20,42826.94,23045.51,19781.44,172,1,0.9102,23019.24,6035.97,0.0,29055.21,13771.74,171362.96,98.73,16.7,0.17
ENT0002,2026-05-18,21,61629.99,30559.92,31070.07,255,2,0.9316,33186.6,6640.21,0.0,39826.81,21803.18,172885.04,99.45,24.2,0.097
ENT0002,2026-05-25,22,55949.43,28007.78,27941.65,214,1,0.905,30294.38,6018.88,0.0,36313.26,19636.17,169172.9,101.67,34.7,0.047
ENT0002,2026-06-01,23,47743.31,24473.41,23269.9,188,1,0.9075,25956.84,5994.51,0.0,31951.35,15791.96,163691.46,103.35,41.5,0.02
ENT0002,2026-06-08,24,65544.74,35192.14,30352.6,264,1,0.9412,35709.65,6014.52,0.0,41724.17,23820.56,165658.87,104.22,38.7,0.011
ENT0002,2026-06-15,25,34839.93,16329.92,18510.01,136,1,0.9393,19099.72,5679.69,0.0,24779.41,10060.53,159014.69,106.84,52.7,0.022
ENT0002,2026-06-22,26,60693.97,32626.6,28067.37,243,1,0.9067,33356.79,5759.74,0.0,39116.53,21577.44,161783.67,107.92,50.2,0.062
ENT0002,2026-06-29,27,81490.75,42173.17,39317.58,327,1,0.8977,44959.68,5907.34,0.0,50867.01,30623.74,169754.86,109.6,48.9,0.12
ENT0002,2026-07-06,28,79912.81,39080.16,40832.65,319,2,0.9361,44117.8,6420.65,0.0,50538.46,29374.35,178785.88,109.88,53.6,0.15
ENT0002,2026-07-13,29,64815.02,29874.16,34940.86,261,1,0.9228,35850.16,6056.14,0.0,41906.29,22908.73,180542.23,110.71,50.4,0.12
ENT0003,2024-07-22,30,15186.62,5212.41,9974.21,38,21,0.1427,9732.53,1771.95,1755.77,13260.26,1926.36,59431.9,95.99,110.8,0.062
ENT0003,2024-07-29,31,12569.18,4532.85,8036.33,29,22,0.1603,8084.27,1747.43,1755.77,11587.48,981.7,58386.44,97.39,114.5,0.021
ENT0003,2024-08-05,32,12003.96,2511.36,9492.6,33,20,0.1949,7747.92,1980.57,1755.77,11484.27,519.69,56924.27,98.77,115.9,0.005
ENT0003,2024-08-12,33,13066.61,3796.73,9269.89,39,23,0.1287,8412.74,1799.29,1755.77,11967.8,1098.81,56311.87,97.78,102.2,0.004
ENT0003,2024-08-19,34,14072.1,3870.04,10202.06,41,22,0.1772,9097.27,1970.32,1755.77,12823.36,1248.74,56269.36,99.4,89.0,0.011
ENT0003,2024-08-26,35,10841.38,3162.78,7678.6,28,19,0.1767,7065.97,1681.78,1755.77,10503.53,337.85,55197.95,102.69,76.6,0.029
ENT0003,2024-09-02,36,17452.15,5064.88,12387.28,49,23,0.2054,11402.62,1850.92,1755.77,15009.32,2442.84,56570.63,103.7,72.1,0.066
ENT0003,2024-09-09,37,16319.53,5388.88,10930.65,46,25,0.1344,10671.87,2000.36,1755.77,14428.0,1891.53,57509.04,104.06,59.9,0.135
ENT0003,2024-09-16,38,25408.16,7764.03,17644.13,66,28,0.1982,16637.94,1806.27,1755.77,20199.98,5208.18,61608.81,104.63,45.6,0.25
ENT0003,2024-09-23,39,24751.68,7047.14,17704.54,62,28,0.1549,16265.38,1779.93,1755.77,19801.09,4950.59,65712.92,106.12,54.6,0.412
ENT0003,2024-09-30,40,30956.09,9595.36,21360.73,79,33,0.1571,20268.74,1701.29,1755.77,23725.8,7230.29,72241.68,104.59,44.5,0.612
ENT0003,2024-10-07,41,22694.65,7572.46,15122.19,63,28,0.1416,14887.8,1903.87,1755.77,18547.45,4147.2,75759.86,105.39,33.1,0.821
ENT0003,2024-10-14,42,27402.05,7831.6,19570.44,72,28,0.1443,17977.25,1735.45,1755.77,21468.47,5933.57,80869.53,105.42,14.5,1.007
ENT0003,2024-10-21,43,23402.28,6436.09,16966.19,57,28,0.1741,15455.09,1795.05,1755.77,19005.92,4396.36,84864.25,108.25,20.0,1.146
ENT0003,2024-10-28,44,25616.81,9920.89,15695.92,61,31,0.1438,16923.74,1695.62,1755.77,20375.13,5241.68,89005.56,108.41,14.7,1.219
ENT0003,2024-11-04,45,35543.52,11065.3,24478.23,97,34,0.1808,23615.91,1949.59,1755.77,27321.28,8222.24,96131.45,110.9,10.3,1.198
ENT0003,2024-11-11,46,34247.57,11286.64,22960.92,88,34,0.1528,22690.73,1910.79,1755.77,26357.3,7890.27,101660.67,109.66,12.8,1.057
ENT0003,2024-11-18,47,18964.71,6160.47,12804.24,51,26,0.1418,12590.8,1800.73,1755.77,16147.31,2817.39,101192.06,110.56,7.4,0.808
ENT0003,2024-11-25,48,18961.81,6756.22,12205.59,55,25,0.1555,12601.93,1702.45,1755.77,16060.15,2901.66,99368.06,111.02,6.8,0.522
ENT0003,2024-12-02,49,18115.79,7176.37,10939.42,42,23,0.1728,12006.79,1947.54,1755.77,15710.11,2405.68,97328.2,109.81,5.4,0.282
ENT0003,2024-12-09,50,18993.77,6903.19,12090.58,50,25,0.1605,12591.26,1770.88,1755.77,16117.92,2875.85,95239.5,109.9,3.0,0.134
ENT0003,2024-12-16,51,12012.17,3646.74,8365.43,31,22,0.1667,7987.89,1706.62,1755.77,11450.28,561.89,90920.03,111.28,0.0,0.082
ENT0003,2024-12-23,52,12607.72,3917.29,8690.42,34,19,0.18,8369.83,1651.47,1755.77,11777.07,830.65,86605.83,110.53,0.9,0.119
ENT0003,2024-12-30,1,19471.85,6685.7,12786.15,56,25,0.1877,12849.85,1746.26,1755.77,16351.88,3119.97,83071.44,107.93,0.0,0.205
ENT0003,2025-01-06,2,12693.15,4447.24,8245.91,28,19,0.1598,8367.24,1677.06,1755.77,11800.08,893.08,76454.56,107.45,0.0,0.251
ENT0003,2025-01-13,3,16095.06,4986.98,11108.07,44,25,0.1452,10568.44,1748.28,1755.77,14072.5,2022.56,72587.23,105.79,10.1,0.201
ENT0003,2025-01-20,4,17090.19,6651.09,10439.1,49,24,0.1676,11195.54,1871.98,1755.77,14823.29,2266.9,70061.36,104.8,10.4,0.103
ENT0003,2025-01-27,5,17298.83,5796.79,11502.04,45,23,0.1755,11313.24,1770.04,1755.77,14839.06,2459.77,68419.42,104.1,8.2,0.035
ENT0003,2025-02-03,6,15552.81,6463.4,9089.41,40,23,0.1368,10104.1,1835.94,1755.77,13695.81,1856.99,66512.49,101.37,1.6,0.016
ENT0003,2025-02-10,7,14984.72,6420.79,8563.94,41,21,0.1482,9672.65,1739.52,1755.77,13167.94,1816.78,65647.0,98.8,8.2,0.042
ENT0003,2025-02-17,8,19884.27,7347.51,12536.76,53,25,0.1517,12833.08,1809.47,1755.77,16398.32,3485.95,67105.04,98.73,0.3,0.124
ENT0003,2025-02-24,9,19050.01,7490.88,11559.13,52,23,0.1619,12255.35,1985.4,1755.77,15996.52,3053.49,67674.36,97.48,1.6,0.242
ENT0003,2025-03-03,10,16559.6,5732.7,10826.9,46,22,0.1508,10554.44,1772.43,1755.77,14082.64,2476.96,68141.25,93.91,0.0,0.307
ENT0003,2025-03-10,11,18297.11,7409.34,10887.77,44,27,0.1802,11670.9,1838.58,1755.77,15265.26,3031.85,69027.91,94.2,3.3,0.26
ENT0003,2025-03-17,12,18673.69,6991.08,11682.61,53,24,0.1339,11902.83,1667.79,1755.77,15326.39,3347.3,69885.14,93.94,1.7,0.171
ENT0003,2025-03-24,13,23556.03,8475.49,15080.53,66,29,0.1344,14961.52,1946.01,1755.77,18663.3,4892.72,72180.63,92.61,0.0,0.138
ENT0003,2025-03-31,14,20167.64,7801.45,12366.19,54,25,0.1594,12742.33,1761.06,1755.77,16259.16,3908.48,73531.75,90.69,2.8,0.179
ENT0003,2025-04-07,15,22734.62,8744.4,13990.22,54,29,0.1625,14383.62,1900.85,1755.77,18040.24,4694.38,75877.22,91.18,3.9,0.255
ENT0003,2025-04-14,16,16513.94,6472.44,10041.5,43,22,0.1369,10448.54,1792.51,1755.77,13996.82,2517.12,75486.66,91.2,17.0,0.323
ENT0003,2025-04-21,17,17253.06,7475.32,9777.74,46,24,0.1539,10985.63,1859.58,1755.77,14600.99,2652.07,75038.27,93.54,13.9,0.35
ENT0003,2025-04-28,18,18327.08,7043.4,11283.68,43,25,0.158,11677.15,1865.12,1755.77,15298.04,3029.04,75244.52,93.79,11.6,0.323
ENT0003,2025-05-05,19,18393.22,8516.39,9876.83,47,29,0.1582,11728.34,1763.24,1755.77,15247.35,3145.86,75443.28,94.08,16.6,0.254
ENT0003,2025-05-12,20,15530.15,5813.05,9717.11,35,24,0.1691,9896.13,1904.79,1755.77,13556.69,1973.47,74467.65,93.83,19.7,0.17
ENT0003,2025-05-19,21,23670.38,11021.24,12649.14,65,28,0.1528,15121.22,1736.42,1755.77,18613.42,5056.96,75778.29,94.78,23.1,0.097
ENT0003,2025-05-26,22,22204.2,8654.0,13550.19,59,29,0.1956,14215.44,1875.12,1755.77,17846.33,4357.87,76489.32,95.6,23.2,0.047
ENT0003,2025-06-02,23,17502.01,7408.65,10093.36,39,28,0.1758,11253.13,1768.73,1755.77,14777.63,2724.37,75237.43,97.26,34.5,0.02
ENT0003,2025-06-09,24,20431.54,8412.05,12019.49,55,24,0.1499,13126.05,1835.38,1755.77,16717.2,3714.33,75635.1,96.94,36.9,0.011
ENT0003,2025-06-16,25,18333.68,7685.56,10648.13,48,24,0.1679,11774.31,1762.4,1755.77,15292.48,3041.2,75605.29,96.81,39.6,0.022
ENT0003,2025-06-23,26,19253.77,8792.2,10461.57,52,25,0.1685,12361.89,1808.09,1755.77,15925.76,3328.01,75895.99,96.7,55.5,0.062
ENT0003,2025-06-30,27,12995.05,6246.64,6748.41,32,20,0.1903,8374.62,1709.22,1755.77,11839.62,1155.43,74012.87,98.16,59.3,0.12
ENT0003,2025-07-07,28,16337.0,7752.0,8584.99,40,23,0.154,10591.83,1826.04,1755.77,14173.65,2163.34,73591.82,100.55,49.7,0.15
ENT0003,2025-07-14,29,15803.99,6791.55,9012.45,38,21,0.1814,10249.19,1807.57,1755.77,13812.53,1991.46,72228.75,100.66,61.8,0.12
ENT0003,2025-07-21,30,17063.58,7687.16,9376.42,42,26,0.1669,11071.66,1755.52,1755.77,14582.96,2480.62,71007.12,100.87,69.3,0.062
ENT0003,2025-07-28,31,13229.17,5617.14,7612.03,35,19,0.1959,8607.92,1798.63,1755.77,12162.32,1066.84,68815.45,102.01,68.9,0.021
ENT0003,2025-08-04,32,9344.88,3938.02,5406.85,25,17,0.1919,6087.83,1815.71,1755.77,9659.31,-314.43,65118.74,102.5,66.5,0.005
ENT0003,2025-08-11,33,12470.19,5235.72,7234.48,32,22,0.17,8163.26,1748.85,1755.77,11667.88,802.32,62753.37,104.5,57.1,0.004
ENT0003,2025-08-18,34,15611.34,6934.74,8676.6,39,23,0.1608,10170.99,1792.01,1755.77,13718.77,1892.57,61498.48,102.53,47.3,0.011
ENT0003,2025-08-25,35,16766.8,7845.5,8921.3,42,22,0.1762,10918.36,1715.14,1755.77,14389.27,2377.53,61542.56,102.33,40.6,0.029
ENT0003,2025-09-01,36,23928.11,9718.82,14209.29,73,27,0.1624,15575.43,2028.02,1755.77,19359.23,4568.88,64014.39,102.16,43.4,0.066
ENT0003,2025-09-08,37,21341.27,9928.44,11412.82,53,27,0.1996,13821.19,1901.67,1755.77,17478.63,3862.64,65877.99,100.11,37.7,0.135
ENT0003,2025-09-15,38,21548.36,11101.41,10446.95,54,26,0.1676,13939.99,1828.38,1755.77,17524.14,4024.21,67754.54,99.67,37.4,0.25
ENT0003,2025-09-22,39,23792.79,12049.94,11742.84,76,29,0.1579,15375.63,1912.44,1755.77,19043.84,4748.94,70805.9,99.25,30.9,0.412
ENT0003,2025-09-29,40,33136.38,15187.47,17948.91,89,32,0.1568,21434.16,1633.64,1755.77,24823.58,8312.8,78083.3,99.63,18.6,0.612
ENT0003,2025-10-06,41,26581.69,11618.14,14963.55,64,31,0.1418,17276.12,1587.07,1755.77,20618.97,5962.72,83019.75,101.54,7.7,0.821
ENT0003,2025-10-13,42,30067.85,14909.61,15158.24,82,32,0.1772,19551.89,1767.93,1755.77,23075.59,6992.26,88690.9,101.75,9.6,1.007
ENT0003,2025-10-20,43,25434.56,10571.6,14862.96,63,30,0.1496,16505.67,1683.45,1755.77,19944.9,5489.66,92450.61,100.93,9.9,1.146
ENT0003,2025-10-27,44,40102.88,20915.99,19186.89,109,39,0.188,26043.25,1782.37,1755.77,29581.39,10521.49,100071.19,101.22,5.0,1.219
ENT0003,2025-11-03,45,31955.02,15496.18,16458.83,83,33,0.1402,20831.74,1822.22,1755.77,24409.74,7545.28,104413.15,102.78,0.9,1.198
ENT0003,2025-11-10,46,23997.75,13183.77,10813.97,61,28,0.1686,15606.23,1888.52,1755.77,19250.52,4747.22,105737.21,101.78,4.6,1.057
ENT0003,2025-11-17,47,24124.63,10752.81,13371.83,70,28,0.189,15650.4,1703.8,1755.77,19109.97,5014.67,106748.23,100.79,0.0,0.808
ENT0003,2025-11-24,48,23813.63,12577.49,11236.13,65,28,0.123,15475.75,1839.98,1755.77,19071.5,4742.12,106023.08,101.5,0.0,0.522
ENT0003,2025-12-01,49,18306.6,9166.03,9140.57,52,25,0.2064,11887.48,1804.88,1755.77,15448.13,2858.47,103320.29,101.18,2.8,0.282
ENT0003,2025-12-08,50,16121.87,8010.49,8111.39,44,22,0.1575,10485.73,1835.19,1755.77,14076.69,2045.18,99258.36,101.84,0.0,0.134
ENT0003,2025-12-15,51,15284.87,7165.52,8119.35,38,20,0.1689,9935.72,1757.31,1755.77,13448.81,1836.06,95240.19,101.61,1.8,0.082
ENT0003,2025-12-22,52,18776.16,9967.47,8808.69,52,24,0.1775,12222.22,1932.72,1755.77,15910.72,2865.44,90543.86,102.17,1.8,0.119
ENT0003,2025-12-29,1,17317.53,9288.44,8029.08,50,25,0.1806,11227.83,1794.27,1755.77,14777.88,2539.65,85407.4,100.56,0.0,0.205
ENT0003,2026-01-05,2,17435.47,9985.68,7449.79,46,25,0.1715,11292.05,1970.89,1755.77,15018.71,2416.76,81237.52,100.12,0.0,0.251
ENT0003,2026-01-12,3,14244.06,7869.86,6374.2,44,24,0.186,9208.31,1733.69,1755.77,12697.78,1546.28,76754.57,99.39,8.7,0.201
ENT0003,2026-01-19,4,17771.0,9019.39,8751.61,50,28,0.1764,11431.4,1871.83,1755.77,15059.01,2712.0,73847.06,97.44,0.0,0.103
ENT0003,2026-01-26,5,16281.63,8113.57,8168.06,43,25,0.2013,10409.43,1798.21,1755.77,13963.41,2318.22,71471.58,95.08,0.0,0.035
ENT0003,2026-02-02,6,15703.11,7702.05,8001.06,42,25,0.1765,10044.98,1774.27,1755.77,13575.02,2128.09,69760.18,95.28,0.0,0.016
ENT0003,2026-02-09,7,17550.62,10158.69,7391.94,46,26,0.2053,11197.26,1861.51,1755.77,14814.54,2736.08,69350.75,94.29,0.3,0.042
ENT0003,2026-02-16,8,20336.7,10460.62,9876.08,48,29,0.1841,12914.1,1776.8,1755.77,16446.67,3890.03,69928.01,92.53,0.3,0.124
ENT0003,2026-02-23,9,21486.74,12574.36,8912.37,56,30,0.1299,13618.18,1578.82,1755.77,16952.77,4533.97,71142.47,91.83,0.0,0.242
ENT0003,2026-03-02,10,21392.11,11972.14,9419.98,57,29,0.2183,13582.15,1547.48,1755.77,16885.4,4506.71,72271.98,92.48,7.7,0.307
ENT0003,2026-03-09,11,18196.84,10133.61,8063.24,46,26,0.1546,11456.53,1922.06,1755.77,15134.36,3062.48,72577.97,89.41,0.0,0.26
ENT0003,2026-03-16,12,16253.63,8791.21,7462.42,44,23,0.196,10171.87,1918.01,1755.77,13845.65,2407.98,72108.98,87.29,3.4,0.171
ENT0003,2026-03-23,13,14454.11,8282.12,6171.99,38,22,0.1666,9007.89,1982.07,1755.77,12745.74,1708.38,71125.17,85.84,10.9,0.138
ENT0003,2026-03-30,14,16351.78,9088.34,7263.44,46,23,0.1873,10222.01,1802.0,1755.77,13779.78,2572.0,71092.14,86.91,0.0,0.179
ENT0003,2026-04-06,15,19073.13,10457.42,8615.7,53,26,0.1523,11919.53,1690.7,1755.77,15366.0,3707.13,71896.68,86.8,0.9,0.255
ENT0003,2026-04-13,16,17085.36,9966.38,7118.98,45,23,0.1786,10691.29,1766.14,1755.77,14213.21,2872.15,71416.35,87.26,0.0,0.323
ENT0003,2026-04-20,17,20505.64,11508.19,8997.45,48,26,0.161,12777.44,1804.61,1755.77,16337.82,4167.82,71800.3,85.79,0.8,0.35
ENT0003,2026-04-27,18,16739.94,9117.93,7622.01,51,20,0.1976,10389.7,1715.02,1755.77,13860.48,2879.46,70608.8,84.44,6.3,0.323
ENT0003,2026-05-04,19,14349.19,8461.97,5887.22,37,25,0.1748,8914.36,1958.55,1755.77,12628.68,1720.51,68618.35,84.77,19.4,0.254
ENT0003,2026-05-11,20,22457.15,12865.58,9591.57,59,27,0.1848,13951.51,2017.28,1755.77,17724.56,4732.59,70059.67,84.77,25.0,0.17
ENT0003,2026-05-18,21,17376.68,10237.75,7138.93,44,24,0.1279,10813.75,1847.23,1755.77,14416.75,2959.92,70197.13,85.35,15.4,0.097
ENT0003,2026-05-25,22,15377.31,8620.02,6757.29,38,24,0.1745,9566.97,1802.6,1755.77,13125.35,2251.96,69704.45,85.26,32.8,0.047
ENT0003,2026-06-01,23,14253.66,7662.68,6590.98,43,21,0.1896,8879.99,1690.5,1755.77,12326.26,1927.4,68564.53,85.73,25.7,0.02
ENT0003,2026-06-08,24,17482.49,10937.12,6545.37,51,24,0.191,10904.91,1948.57,1755.77,14609.25,2873.24,68524.69,86.15,40.2,0.011
ENT0003,2026-06-15,25,19739.04,12231.0,7508.04,53,20,0.2108,12353.16,1810.47,1755.77,15919.41,3819.63,69006.4,87.29,33.3,0.022
ENT0003,2026-06-22,26,13266.85,7952.6,5314.24,34,21,0.1894,8332.57,1777.69,1755.77,11866.03,1400.81,67380.56,88.56,38.4,0.062
ENT0003,2026-06-29,27,12970.25,7275.93,5694.31,36,18,0.2028,8117.77,1847.5,1755.77,11721.04,1249.2,66079.22,87.32,43.1,0.12
ENT0003,2026-07-06,28,15090.1,8499.95,6590.14,40,18,0.2305,9395.33,1751.53,1755.77,12902.63,2187.46,64855.84,85.52,62.4,0.15
ENT0003,2026-07-13,29,8341.63,5117.12,3224.51,21,14,0.1665,5217.92,1816.87,1755.77,8790.57,-448.94,61275.06,87.13,50.1,0.12
ENT0004,2024-07-22,30,31697.07,13923.21,17773.86,185,29,0.2308,19116.47,3742.47,0.0,22858.95,8838.12,95873.56,96.38,74.3,0.062
ENT0004,2024-07-29,31,26004.03,10728.79,15275.24,153,30,0.2572,15755.4,3534.24,0.0,19289.64,6714.39,93664.54,98.17,70.1,0.021
ENT0004,2024-08-05,32,28519.73,13467.25,15052.49,166,29,0.2438,17243.71,3739.21,0.0,20982.91,7536.82,92751.77,97.36,74.1,0.005
ENT0004,2024-08-12,33,27838.78,11396.18,16442.6,171,29,0.2091,16883.64,3621.99,0.0,20505.63,7333.15,91864.08,98.56,70.4,0.004
ENT0004,2024-08-19,34,29787.95,13721.01,16066.95,171,29,0.2557,18113.32,3831.97,0.0,21945.29,7842.66,91914.36,99.6,64.3,0.011
ENT0004,2024-08-26,35,23866.09,11548.65,12317.44,138,24,0.2386,14515.72,3515.43,0.0,18031.16,5834.93,89971.51,99.69,57.5,0.029
ENT0004,2024-09-02,36,31144.21,12664.2,18480.01,180,32,0.2279,18979.79,3762.24,0.0,22742.03,8402.18,90787.94,100.48,58.7,0.066
ENT0004,2024-09-09,37,23544.5,10074.69,13469.82,136,23,0.2536,14349.97,3868.63,0.0,18218.6,5325.9,88902.48,100.52,35.8,0.135
ENT0004,2024-09-16,38,26408.91,11801.92,14606.99,159,27,0.2354,16074.46,3934.01,0.0,20008.47,6400.43,87898.65,99.99,35.0,0.25
ENT0004,2024-09-23,39,28770.6,11826.13,16944.47,175,29,0.2154,17524.59,3618.54,0.0,21143.13,7627.47,88360.48,100.28,35.7,0.412
ENT0004,2024-09-30,40,28231.92,12603.15,15628.76,163,29,0.2757,17167.96,3762.82,0.0,20930.78,7301.14,88436.49,99.62,30.7,0.612
ENT0004,2024-10-07,41,44217.72,19150.49,25067.23,257,35,0.2384,26955.63,3794.25,0.0,30749.88,13467.83,94133.57,100.61,9.5,0.821
ENT0004,2024-10-14,42,32758.32,14218.02,18540.3,188,29,0.2371,19927.84,4061.84,0.0,23989.68,8768.63,95114.85,99.77,11.8,1.007
ENT0004,2024-10-21,43,35884.72,15946.62,19938.1,216,32,0.2306,21902.0,3491.09,0.0,25393.08,10491.64,98090.32,101.09,18.3,1.146
ENT0004,2024-10-28,44,50406.53,22511.11,27895.42,301,38,0.2623,30686.57,3592.06,0.0,34278.62,16127.9,105498.92,100.06,10.5,1.219
ENT0004,2024-11-04,45,34434.86,15526.9,18907.97,202,31,0.2282,20944.21,4325.39,0.0,25269.61,9165.26,107002.69,99.7,6.4,1.198
ENT0004,2024-11-11,46,34192.97,14687.99,19504.97,196,33,0.2078,20770.32,3708.49,0.0,24478.81,9714.15,109067.2,99.19,2.3,1.057
ENT0004,2024-11-18,47,27101.19,11718.78,15382.42,154,27,0.2251,16534.34,3420.31,0.0,19954.65,7146.55,108545.09,100.93,0.2,0.808
ENT0004,2024-11-25,48,35119.68,15699.99,19419.69,207,33,0.2652,21451.37,3651.55,0.0,25102.93,10016.75,110743.31,101.4,3.4,0.522
ENT0004,2024-12-02,49,32897.32,14829.92,18067.4,196,32,0.2554,20080.57,3273.42,0.0,23353.99,9543.33,110542.44,101.13,0.0,0.282
ENT0004,2024-12-09,50,31077.29,13689.79,17387.49,175,32,0.2336,18993.61,3805.04,0.0,22798.65,8278.64,109415.66,101.64,0.4,0.134
ENT0004,2024-12-16,51,29175.13,13564.35,15610.78,170,29,0.2662,17711.13,3914.82,0.0,21625.95,7549.18,107596.52,98.94,0.9,0.082
ENT0004,2024-12-23,52,26738.3,10756.93,15981.37,164,29,0.2537,16219.77,3591.96,0.0,19811.72,6926.58,103552.71,98.64,0.0,0.119
ENT0004,2024-12-30,1,24428.77,10659.97,13768.79,143,27,0.2334,14896.09,3672.03,0.0,18568.11,5860.65,99181.78,100.72,3.3,0.205
ENT0004,2025-01-06,2,23602.15,10654.54,12947.61,145,27,0.2354,14384.06,3937.17,0.0,18321.24,5280.91,95005.11,100.5,17.5,0.251
ENT0004,2025-01-13,3,33961.56,14796.16,19165.4,202,30,0.2453,20679.0,3444.47,0.0,24123.47,9838.09,95967.55,100.14,0.0,0.201
ENT0004,2025-01-20,4,30698.64,15710.64,14988.0,176,26,0.2221,18700.06,3519.09,0.0,22219.14,8479.5,95218.33,100.31,2.0,0.103
ENT0004,2025-01-27,5,23419.85,10890.15,12529.7,136,27,0.2388,14285.49,3716.84,0.0,18002.33,5417.51,91896.89,100.85,0.0,0.035
ENT0004,2025-02-03,6,26619.27,12544.87,14074.39,156,29,0.2449,16117.12,3620.68,0.0,19737.81,6881.46,90199.53,97.9,3.5,0.016
ENT0004,2025-02-10,7,24897.09,11278.56,13618.53,143,28,0.205,14976.25,3704.64,0.0,18680.9,6216.19,88205.17,95.38,0.4,0.042
ENT0004,2025-02-17,8,21818.98,10223.66,11595.31,124,25,0.2349,13112.98,3529.27,0.0,16642.25,5176.73,85750.49,95.04,4.8,0.124
